,comment_sentence,label
140,行動にレッテルを貼り、ウイルス撒き散らす者達と言う解釈を広めた。,1.0
141,仕方ないですよ～、加工するのは自民党の「お家芸」,1.0
142,どこかにいっぱいたまってるんでしょうね。,1.0
143,メイド・イン・ジャパンだけでなく、ユーズド・イン・ジャパンって言う日本の中古車だって信頼されてる。,1.0
144,要はゾーニングの問題であって萌え絵を好む人たちだけが見るのなら構わないが、老若男女の目にとまる場所に貼られる物としては相応しくないという話。,1.0
145,仰るそれはご自身が心身も環境も整った状態の下で過ごしてこられたため、必要性が認識できないのだと思われます。,1.0
146,子ども食道が増えることが政府の無能ぶりを晒していることはわかっていないんだな。,1.0
147,こども食堂が増えてる日本、国は何をやっているのか。,1.0
148,寿命世界一とかやってるからいけない。,1.0
149,これを反貧困運動と断じて広めるのは反人権的です。,1.0
150,左派共に政治信条の押し付け合いなんだなぁって実感するわ。,1.0
151,　ん?、アイドルもその内可愛いフリル系の服とかもダメになるのでは？,1.0
152,何を言い出そうと左翼であることには変わらないからね。,1.0
153,まだ中国に金を恵んでるの？,1.0
154,同感です。,1.0
155,人の動向を見てると、まだまだ恐怖がいっぱいいっぱいです。,1.0
156,騒音被害。,1.0
157,自国を守るのが最重要なんですと言うことを説明したいです,1.0
158,ごく稀な例外を基準に考えるの嫌すぎる,1.0
159,これはめちゃくちゃ勉強になります,1.0
160,ほんそれ。,1.0
161,やな奴だ,1.0
162,岸田もやっぱり自民党,1.0
163,西原理恵子のエッセイでそんなのがあった。,1.0
164,しかもワクチソ打ってどれだけ被害出とるねん。,1.0
165,腐敗しているだけです。,1.0
166,真似してるんじゃ無いかな。,1.0
167,何でも海外の動きに合わせる必要はない。,1.0
168,何度も繰り返すけど、女性が「女が胸を晒して路上を歩いて何が悪い」というのがフェミニズム。,1.0
169,みなみさん,1.0
170,どこぞのメンタル漫画で、男性は合理的に考える女性は共感で考える、とかあったからその辺りから職を考えればなんかありそう,1.0
171,中35が言いそうな擁護だなと思って「from:地続き」で検索したけど出てこなかった。,1.0
172,何人の国民を犠牲にしたのか。,1.0
173,事故責任なら就職氷河期の人も自己責任ですよね？,1.0
174,表現の自由で燃えているの、大半の人は知らない、興味ないで、そういう人にアンケート取ったら一定量「好きじゃない」「見たくない」って答えるやつよ。,1.0
175,保守派の愛国心を利用して憲法改悪へ誘導してるのですか？,1.0
176,だから何とか自分は格差のの中で上にいることを見せようとする。,1.0
177,屋外でマスクしてないと逮捕ですか？,1.0
178,でも何とも言えない閉塞感が漂うと思う。,1.0
179,いつまでステレオタイプのキモオタを妄想してるんですか……。,1.0
180,いつもまだまだって思わせてくれる,1.0
181,そもそもですが基礎疾患によらず、ワクチン未接種により重症化したケースはどの程度あるのでしょう？,1.0
182,おはようございます。,1.0
183,多くの日本人が望んでいる割に、良いねやリツイート数は控えめですね。,1.0
184,その柔らかな言葉で、製薬会社は、その後遺症に対する治療薬も売れるとか考えてたりして。,1.0
185,オミクロンよりも、煽ってくる自称専門家や芸能人の方が怖いんですが…,1.0
186,憲法が悪いってこと？,1.0
187,学歴よりもコミュニケーションとれるか、が一番みたいだった。,1.0
188,　,1.0
189,そうだよね～！,1.0
190,勇気いりますよね！,1.0
191,過去はもっといるって聞いたな。,1.0
192,なんか言い訳聞いてると、むしろだからこそ出演して菱山さんの主張をするべきだったんじゃないの？と思わされる。,1.0
193,そして起きた事が新型コロナ対策に現れてる。,1.0
194,「嫌なら見るな、関わるな」,1.0
195,そんな事あるの？,1.0
196,国内の外国人の人権状態は、法を守っている限り諸外国の状況と比べ、恵まれている方だと思います。,1.0
197,何もしなかったから滅ぼされたんや。,1.0
198,イギリスに住んでいて、去年との差は重症者より感染による濃厚接触者が増加、そして自宅待機からの労働力低下し、インフラが圧迫されている印象があります。,1.0
199,新聞は権力の監視をするのだと誰が刷り込んだんだろう。,1.0
200,プライマリーバランス黒字化だけでも廃止しないといけませんね。,1.0
201,人生を勝ち負けと言ってる時点で薄っぺらなんだよ,1.0
202,2うるさいけど、オタクの性欲丸々詰め込んだ作品を公共でも楽しみたいというのはお気持ちじゃないのですかね,1.0
203,だって、サブカルのドラえもんもロボットアニメも、韓国発だって理解していた国なんだから,1.0
204,世田谷貧乏左翼です！,1.0
205,実力だけじゃないところありますよね,1.0
206,逆に治安悪化しない？,1.0
207,自国を守歴史るのは自国民が基本です,1.0
208,みんなが健康で文化的な生活ができる世の中になってほしいです。,1.0
209,素晴らしい経済政策なのに、左側の一部の人にしか理解されないのが、もったいなさ過ぎますね。,1.0
210,謝罪文とか絶対に何があっても書いちゃだめなやつじゃん………,1.0
211,続ければ何かが見えて来るというのは、ホント実感します。,1.0
212,日本は財政難じゃなかった訳だ。,1.0
213,無理して自分を殺して我慢してその人と付き合う必要なんかない。,1.0
214,これで一体何を解決したいのか、何を解決出来ると思ってるのか。,1.0
215,中国で余った太陽光パネルを売付けられる緑のタヌキ！,1.0
216,自民は右・左というわけ方はできやんなぁーどっちの派閥もあるからどっちの派閥が力強いかで傾きが変わる最近できた安倍さんの派閥にはかなり期待してる。,1.0
217,事実韓国やカナダでは表現規制によって性犯罪が増えています,1.0
218,ではなく、こうなってしまうけどきちんと対策した人にはいい制度用意しとくから頑張れ！,1.0
219,沈没客船セウォルの船長が、避難させなければならない学生達を見捨て、真っ先に避難してしまったように、韓国人に信義などありません。,1.0
220,つまりパヨクだけがグレイト！,1.0
221,出たよ,1.0
222,これ以上社会経済活動を止められたら2年3年後には国中の中小零細企業は大変な局面を迎える事になる！,1.0
223,どんな喚き声だったんです？ｗ,1.0
224,むしろ、日本共産党でさえリベラルに傾いていると思うけどね。,1.0
225,結論、人のせいにすな?,1.0
226,なんかマヤわかっちゃった。,1.0
227,多文化共生ってしなくてはいけないのですか？,1.0
228,まぁ、それも嫌だけど。,1.0
229,私は従姉妹に会いたくないです。,1.0
230,幼稚園・保育園から小・中・高・大や専門、留年や浪人、不登校の有無、職歴、雇用形態や職種、必要なら会社名や企業規模、入試形態まで聞く派です。,1.0
231,セルフネグレクトや未診断の障害の特徴を読み取り医療につなぐなど、調査結果から適切な行政窓口や福祉につなぐ場合がままあります。,1.0
232,戦争を仕掛けられているという自覚を国民が持たないと。,1.0
233,いや、無理でしょ。,1.0
234,こんな条例に自分の家のことに口出しされたくないわ！,1.0
235,中国、歴史的な文化遺産や観光地は素晴らしいが現代的な魅力のあるソフトパワーがない。,1.0
236,↓これ、どういうこと？！,1.0
237,稼ぐなんて、ささいなファクター。,1.0
238,在籍してた会社、何人も外国籍採用してたけどみんな日本語でコミュニケーションが基本だったよ。,1.0
239,フォローさせていただきました！,1.0
240,ペリーヌ物語…,1.0
241,自民党政権は無責任。,1.0
242,はたしてそうかな,1.0
243,日本は日本で生き残る術を模索したほうがいい。,1.0
244,昔はMARCHなんて聞いた事が無かった。,1.0
245,さすがミソジニー/アンチフェミニズム界の上杉隆だ,1.0
246,思うのは勝手だけど、人の好きなものを貶す奴は人として無礼過ぎる。,1.0
247,真の右翼は国民国土国益を守る事を第一に考えるから戦争を回避することを第一とします。,1.0
248,あちら側は、極端に変態も多いですしね。,1.0
249,警鐘を鳴らし、踏みとどまらせようとする医師はほんの僅かだった。,1.0
250,そういう思想教育の結果じゃないかな？,1.0
251,だから騙す相手から金を取るのは間違い。,1.0
252,基地からも出るな。,1.0
253,それだけ。,1.0
254,共産党は、アフォなんやろね,1.0
255,明るい家庭みたいわ,1.0
256,自分で動いた人のみ正しい情報を手に入れて生き残る時代ですね。,1.0
257,付け加えるなら…,1.0
258,2次元で性欲解消出来なかったら3次元に手を出す人増えるけど？,1.0
259,必要だったのは聞いてくれる人とそこから離れる時一緒に居てくれる人。,1.0
260,どこぞのお隣の国の方々みたいに遺伝子そのものが欠けてるんでしょうな。,1.0
261,「広告の標準化を」という意見があっておぞましすぎる。,1.0
262,これなんだよな。,1.0
263,賭けるだけなら僕でもできる,1.0
264,刑務所行きからのクビ離婚からの家族離散上級国民はええなぁ,1.0
265,フェラーリ乗って身を切る改革,1.0
266,半島系の顔ね,1.0
267,休日が…増えると…平日の仕事(時間あたり)も…激増…するので…,1.0
268,仰る通りです。,1.0
269,違います。,1.0
270,野田さんは事実無根だと言ってますが、元暴力団員が事実という証拠はどこにありますか？,1.0
271,朝から呟けばボロカスに叩かれてんなw,1.0
272,でも現実は見ての通り。,1.0
273,解釈の仕方で変わりますよね。,1.0
274,"ジョージさんのツイートでいつも""言葉""を学んでます。",1.0
275,それ、本当ならちゃんと抗議電話した方がいいですよ!,1.0
276,100人にガシマンして何人が痛がって何人が気持よがったか、得意のデータで出してくださいよ得意のデータァァ！！,1.0
277,この詫状を視聴していなかった人も少なくない筈。,1.0
278,残念ながら右翼方面からも失敗との声が大多数ですね,1.0
279,つまり皆でしょう。,1.0
280,小学生の自殺者が急に出てきたのは、向精神薬漬けにされているからです,1.0
281,田中の存在なくして太田はあり得ない。,1.0
282,それに対して円高でお得に輸入品を買う人の、インフレを厭う声は大きい。,1.0
283,わざと名前を言い換えて、印象操作しているのは事実。,1.0
284,基本、非寛容ですからなその手の類の人は。,1.0
285,そう疑いたくもなりますわな。,1.0
286,ここまで対策を徹底してるからこの程度で済んでるとも言えます。,1.0
287,そもそも九割ってほんと？,1.0
288,やっぱバイオレントファット太郎の名は伊達ではないのでは,1.0
289,手厚くするからラッキー！,1.0
290,方針が国民を守る事に向いてないでしょうよ。,1.0
291,子どもにも通常のワクチンは受けさせてるよ。,1.0
292,飲食店や映画館はNOワクチンでも普通に入れる。,1.0
293,マスクは何枚しようが、ウィルスや細菌は通過する。,1.0
294,与えられる方が多いなら文句言わなくていいじゃん。,1.0
295,私たちの絶望は、私たちだけの絶望,1.0
296,てっぺいさん,1.0
297,弱い者にはカサに掛かってやっつける強いもの(アメリカ)にはとことんへり下るカッコ悪りぃ,1.0
298,履歴書に書ける経歴｣を身に付けようとみんな頑張るんですよ,1.0
299,寿命縮めてもいる価値ないと思ったら逃げた方がいいですね,1.0
300,まるおびさん！,1.0
301,国民の事なんか、自業自得だ知ったこっちゃねぇ。でしょ。,1.0
302,そーずら,1.0
303,タバコ臭いし、もはや空気が全然違くて同じエリアでこうも違うのかと衝撃的な年末でした！,1.0
304,薬害の歴史…10年後とか20年後に認めるのでしょうね、今まで通り拾い物置かせて頂きますお邪魔きました,1.0
305,今のところは怖すぎな人いないから居心地よいとこ,1.0
306,(温泉むすめもVチューバーも表現の不自由展も),1.0
307,Maica_nちゃん,1.0
308,都心でオシャレで就活もしやすい大学を偏差値で集めたのはいいけど、MARCHという響きでやや軽く感じる。,1.0
309,しないならサポーター止める。,1.0
310,トルコ難民のクルド人などはその仲間と見て良いかと。,1.0
311,日本のパスポートは、世界最強。,1.0
312,先輩(？),1.0
313,ほとんどの人間はバカですから何を言っても理解できません。,1.0
314,自分の国を守るには人種差別が必要です,1.0
315,ソロスとゲイツが買収した検査会社の方法。,1.0
316,情報が足りませんね。,1.0
317,少子化にも拘わらず「大学生」を増やせばそうなる。,1.0
318,わざとやってる気もします。,1.0
319,気をつけましょう。,1.0
320,もっとキッチリ責任を負い、ケジメをつけて貰いたい。,1.0
