title,category,text
キャリアの在庫調整で前年同期比減　IDCが2022年第3四半期（7～9月）の国内携帯電話／スマホ出荷台数を発表,IT,"IDC Japanは12月15日、2022年第3四半期（7～9月）における国内の従来型携帯電話（フィーチャーフォン）とスマートフォンの出荷台数の集計結果を発表した。

【画像】前の四半期の様子

　国内市場の合計出荷台数は、前年同期比12.1％減の724万台で、スマートフォンの出荷は721万台（前年同期比11.4％減）となった。減少の背景には、部材不足に伴い、各通信キャリアが製品供給への不安から端末の在庫を積み増してきた一方で、その在庫を調整するために仕入れ量を絞ってきていることが挙げられるという。

　OS別では、iOS（iPhone）が同3.2％減の346万台となった。同四半期に発売されたiPhone14シリーズが、前年のiPhone13シリーズに比べると低調なスタートで、2021年第3四半期の出荷が好調だったことの“反動”として前年同期比減となったようだ。Androidはキャリアの出荷調整の影響により、同17.8％減で、国内外の多くのAndroidベンダーが前年同期比減となっている。

　スマートフォンの出荷台数をベンダー（製造者）別で見ると、Appleは前年同期比でシェアを4.1ポイント増やし48.0％でトップ。2位は94万台を出荷したFCNT（シェア13.0％）、3位は87万台出荷のソニー（同12.1％）、4位は53万台を出荷したシャープ（同7.3％）、5位は40万台出荷のサムスン（同5.6％）となった。FCNTはNTTドコモの3Gサービス停止により、スマートフォンへの置き換え需要が継続しているため対前年比大幅増となっている。"
Twitter、著名起業家ポール・グレアム氏のアカウントを一時凍結。競合SNSへの誘導を問題視か（現在は解除）,IT,"イーロン・マスク体制以降、さまざまな議論が噴出しているツイッター。

日本時間の日曜日深夜にあたる12月19日未明から午前にかけて、今度は著名起業家、そして世界的なスタートアップアクセラレータ「Y Comninator」の創業者として業界で世界的に有名なポール・グレアム氏のTwitterアカウントを「凍結」する騒ぎがあった。

【全画像をみる】Twitter、著名起業家ポール・グレアム氏のアカウントを一時凍結。競合SNSへの誘導を問題視か（現在は解除）

現在はアカウントは凍結解除されているが、不可解な動きだ。"
iPhoneやiPad、Macで使える新アプリ「フリーボード」、視覚的な共同作業がかんたんに,IT,"Appleは12月13日に、iOS 16.2、iPadOS 16.2、macOS Ventura 13.1向けの新たなアプリ「フリーボード」の提供を開始した。

【写真ギャラリー】



　「フリーボード」は、クリエイティブなブレインストーミングと共同作業のために設計したアプリで、アイデアをスケッチしたり、コメントを追加したり、図を描いたりするための、多彩なブラシスタイルやカラーのオプションを用意している。

　iPhoneとiPadなら、キャンバス上のどこにでも指で文字を書いたり、絵を描いたりできるほか、Apple Pencilにも対応する。

　写真、ビデオ、オーディオ、書類、PDF、ウェブサイトや地図の位置情報へのリンク、付せん、図形、図表といった、さまざまな種類のファイルに対応しており、iPhoneやiPadのカメラを使えば、画像やスキャンした文書を直接ボードに挿入することが可能となっている。また、多数の図形を収録するライブラリでは、700超のオプションから選択でき、色やサイズの変更やテキストの追加が可能なほか、自身が作成した図形の保存にも対応する。

　ボードには、ファイルやアプリケーション、macOSのFinderなどから、ファイルを直接ドラッグ＆ドロップでき、配置ガイドによってボードを常に整理された状態に保てる。ファイルルックによって、ボードから離れることなくコンテンツをダブルタップしてプレビューしたり、複数のビデオを同時再生してダイナミックに表示したりできる。また、画像やPDFといったコンテンツのボード上への固定も可能で、共同作業の参加者による注釈の追加にも対応している。

　インターネットを経由して、同じボード上で最大100名での共同作業に対応しており、ボードをメッセージのスレッドにドラッグ＆ドロップするだけで、他のユーザーを招待できる。スレッド内のメンバー全員が自動でボードに招待されるので、直ちに共同作業を始められ、メンバーの誰かが編集を行うと、メッセージのスレッドの最上にアクティビティのアップデートが表示される。

　さらに、「FaceTime」が組み込まれているので、画面右上の共同作業のボタンをタップすることで、ボード内でのFaceTime通話の開始が可能になっている。ボードはiPhone、iPad、Mac間で同期され、ユーザーは他のユーザーの招待に加えて、ボードのPDFでの書き出しやスクリーンショットの撮影もできる。

　新アプリ「フリーボード」はiOS 16.2、iPadOS 16.2、macOS Ventura 13.1にアップデートすると無料で利用できる。"
デロイト トーマツ、サイバーインシデント発生時の技術的・経営的な危機対応を一気通貫で支援するサービスを提供,IT,"デロイト トーマツ グループは19日、企業・団体・自治体のサイバーインシデントへの迅速な対応と、業務や経営に関わる危機対応を含めた、サイバークライシス統合サービスの提供を本格的に開始すると発表した。

　サイバークライシス統合サービスは、インシデント発生時からクライシスの収束まで、技術的な対応から事業継続、ステークホルダーへのコミュニケーション、当局への報告など多岐にわたる局面での支援を実施する。デロイト トーマツのサイバーセキュリティの専門家に加え、弁護士、デジタルフォレンジック、危機管理や事業継続マネジメントのコンサルタントが連携した支援を一気通貫で行う。

　サービスでは、インシデント対応を成功に導くためのプロジェクトマネジメントについての助言や、被害が生じているシステムの全体像と被害範囲・内容を把握し、想定される侵入経路や攻撃手口を分析し、効率的、効果的な封じ込めや除去、回復に関する助言を行う。また、侵入経路、攻撃手口、被害範囲を特定するための調査や、情報流出が発生した際には個人情報を含む可能性があるファイルが社内に存在するかの調査を行う。

　危機管理に対しては、同時多発的に発生する事象に対応するための機能横断的な指揮命令系統の構築、経営トップによる説明責任を果たすために有効である対策本部の設置、二次攻撃への備え、メディア対応や顧客・官公庁等への対応、緊急業務対応も含め、危機管理の専門家が助言する。さらに、インシデントに関わる法的助言として、サイバーインシデントに精通した弁護士が、各分野のプロフェッショナルと共同して助言する。

　デロイト トーマツは、企業の危機対応を予防（Readiness）、対処（Response）、回復（Recovery）の3つのステージ（3R） に分けながら、統合した検討・対策を講じることを提唱しており、サイバークライシス統合サービスはサイバーインシデントに関する対処、回復ステージでの対応支援になると説明。これに加えて、予防、抑止の目的で、平時における危機対応力を向上させる実践型の研修や、24時間365日サイバーインシデントを監視するサイバーインテリジェンスセンターによるサービス提供など、さまざまなサービスを提供できるとしている。"
飲食店や美容室が”副業”でAmazon商品を配達--中小企業向け新配送プログラム発表,IT,"Amazonは12月19日、新しい配送プログラム「Amazon Hub デリバリーパートナープログラム」を発表した。地域の中小企業に配達業務を委託する仕組みで、中小企業は空き時間にAmazonの商品を配達することで、副収入を得ることができる。

　同プログラムでは、Amazonから委託を受けた中小企業が、店舗や事務所から2km圏内で配達を実施する。報酬は配達件数に応じて発生し、毎週1回まとめてパートナーに支払われる。配達件数はパートナーが自由に選択できるという。配達手段には特に定めはないが、先行事例では多くのパートナーが自転車や徒歩で配達していると説明する。

　中小企業のオーナーは、専用のウェブページから申し込むことで同プログラムに参加できる。2020年から実施している先行プログラムでは、雑貨店や写真館、レストラン、新聞配達店、居酒屋、美容室、花屋、アパレルショップ、犬のブリーダーなど、数百の中小企業がパートナーとして商品を配達しているという。

　参加の条件については、朝に送られてくるAmazonの荷物を保管するスペースがあること、そして、荷物を配送する空き時間や人的リソースがあることが求められる。現時点でのサービス提供地域は東京、千葉、埼玉、神奈川、大阪、京都、兵庫、愛知、福岡エリアに限られるが、今後は全国での展開を目指すという。

　Amazonは、大手配送事業者とのパートナーシップに加え、、個人事業主の配達パートナーがシフトに縛られずに荷物を配達できる「Amazon Flex」を提供している。今回のプログラムは、Amazon Flexに続くラストワンマイル配送の取り組みだという。

　アマゾンジャパン合同会社でAmazon Logistics Directorを務めるAwanish Narain Singh氏は「日本の小規模、中規模の事業者の数を調べた結果、同プログラムは日本に適していると判断した」とコメント。加えて「地域に根ざす企業が空き時間を利用して柔軟に受託業務を行い、副収入を得ることができる。Amazonはパートナー企業の成長を加速させ、日本の経済発展を支えるパートナーとして引き続き尽力する」と述べた。"
povo2.0で「キャリア決済」が可能に　12月20日10時から,IT,"KDDIと沖縄セルラー電話は12月20日10時から、決済サービス「auかんたん決済（通信料金合算支払い）」をオンライン専用ブランド「povo2.0」でも利用できるようにする。利用するには、事前に「au ID」を取得した上で、同日以降に同IDと「povoアカウント」（povo2.0の契約情報）のひも付けを実施する必要がある。

【画像】非対応サービスの一覧"
FUNAIブランドのAndroid TV対象機種の「新・つながる番組表」がソフトウェア・アップデート。「Hulu」と「FOD」に対応,IT,船井電機は「FUNAIブランド」で販売するAndroid TVの対象機種に搭載する「新・つながる番組表」にて、「Hulu」と「FOD」に対応した。
アプリで「チェーン規制回避ルート」「路面凍結予測」確認 カーナビタイム,IT,"ナビタイムジャパンは、カーナビアプリ「カーナビタイム」にて、「チェーン規制回避ルート」「路面凍結予測マップ」「路面凍結事故地点マップ」「冬期通行止め情報」の提供を開始した。

【この記事に関する別の画像を見る】

冬の安全運転をサポートするため、事前に路面や道路状況を確認し、積雪・凍結に対する準備、交通規制が発生した場合の回避ルートの走行ができる機能として提供する。

チェーン規制回避ルートは、ルート検索時に、タイヤチェーンを取り付けていない車両通行止め区間と、冬用タイヤ規制区間が含まれていた場合に、ルート検索結果にてその旨を表示。あわせて、規制区間を回避するルートを提案する。

路面凍結予測マップは、路面の凍結が予測されるエリアを、地図上に路面状態に応じて3種類の色分けで重畳表示。色分けの内容は、水色が「シャーベット」で路面に積もった雪が溶けて、シャーベット状になった状態、青が「凍結」で路面が凍っている状態、紫が「圧雪」で雪が踏み固められた「雪道」の状態。予測情報は、1時間前から、1時間ごとに最大24時間先まで確認できる。

路面凍結事故地点マップでは、警察庁の「交通事故統計情報のオープンデータ」を元に、2021年に交通事故が起きた場所のうち、路面状態が「凍結」「積雪」だった全国約5,200カ所を地図上で確認できる。アイコンをタップすると、事故地点、当時の天候、昼夜、路面状況などの詳細情報を見ることができる。

冬期通行止め情報は、VICSで配信されるリアルタイムの通行止め情報に加え、各都道府県や道路管理事務所の情報を元に、2021年度に冬期通行止めとなった区間(全国1,077カ所)を、地図上のアイコンと規制線で表示する。アイコンをタップすると、通行止めの期間などの詳細情報が表示される。前年度に冬期通行止めになった場所を事前に確認することで、天候の悪い日は別のルートにするなど、事故予防に役立つとしている。

ナビタイムジャパンは国土交通省の資料から、雪道で立ち往生してしまった車両のうち、冬タイヤを装着していても、そのうちの約90％はチェーン未装着だったというデータを紹介。また交通事故総合分析センター資料では、東京・愛知・大阪・広島・福岡といった降雪地域以外の都市部でも、1月の積雪・凍結時には、事故件数が突出して多くなっていることがわかるという。カーナビタイムの新機能の提供により、事故削減への貢献を図る。"
ポケモン「ドオー」がほっぺたを吸われるフィギュアがかわいい！　もちもちな顔に見ているだけで癒やされる,IT,"「ポケットモンスター スカーレット・バイオレット」に新登場したポケモン「ドオー」と「ウパー」のかわいい粘土細工がTwitterで人気を集めています。吸いすぎ吸いすぎ。

【画像】別角度から見てもかわいい

　投稿したのは、Twitterでポケモンの造形作品を多数発表しているおきは（@okihasA）さん。「ポケモンSV」の新ポケモン「ドオー」のほっぺたに、進化前の姿である「ウパー（パルデアのすがた）」が吸い付いています。画面越しにも伝わってくるもちもちとした質感や、吸われていることをものともしないドオーののんきな表情がなんともチャーミングです。

　この投稿に、「ほしすぎる」「2匹とも可愛いです！」「吸われてモチっとしてる感じが好きです」などの声が集まっています。なお、おきはさんはYouTubeチャンネルでメイキング動画を公開中。この他にも、ポケモンをモチーフとした「吸われるシリーズ」の造形作品をTwitterで公開しています。

画像提供：おきは（@okihasA）さん"
韓国の出版グループがAIで雑誌…「編集者不要」目指す,IT,"【12月19日 KOREA WAVE】韓国の「出版グループ・韓国電子図書出版」が、人工知能（AI）技術を活用したマガジン「SINGULARiTY（シンギュラリティ）」を創刊した。同社は「究極的にエディターやデザイナーが1人、または全く必要のない雑誌づくりを目指す」と意気込んでいる。

同社は▽素材探し▽本文編集▽デザイン作業――の大きく三つでAI技術を活用している。

たとえば、エディターがテーマを選定し、細部条件を設定すれば、AIが自動的にふさわしい素材を提供する。エディターはこれを使い、取材したり資料を調べたりして記事を作成する。エディターが作成した原稿は、再びAIによって編集・デザインされ、あらかじめデザイナーによって定められたテンプレートに合わせて雑誌記事が作られていく仕組みだ。

シンギュラリティとは本来、「技術的特異点」を指す用語だ。AI発達により、人間が機械動作を、これ以上予測できない状況を意味する。

マガジンの名前について、同社のソ・ドンウ会長は「自主開発したAI技術を使って雑誌を作るという点に加え、これまでの枠にとらわれない新たな雑誌という点を強調したかった」と説明している。

（c）KOREA WAVE/AFPBB News"
それでも買った2022！ カメラは軽量小型が正義、フルサイズミラーレス「α7C」,IT,"2022年も、さまざまな魅力を持つデジタル機器が登場しました。今年は何といっても物価高が直撃。デジタル機器の多くが、コスト高や円安を背景に、値上げを余儀なくされました。そんな中でも購入を決めたお役立ちアイテムを、デジタル業界に詳しいライター諸氏に聞きました。

【写真】オールドレンズ遊びも、フルサイズで堪能できるように。α7C + Jupiter-9 85mm F2　1/100秒　f/2　ISO 100

2022年に購入したベストアイテム、今回紹介するのは通信・デジタル業界を中心に活躍するライターの近藤謙太郎さんです。

近藤さんが2022年に買ったイチオシ製品は、ソニーのフルサイズミラーレス「α7C ILCE-7C」（以下、α7C）。半導体不足や製造コスト増のあおりをもろに受けて値上げ製品リスト（2022年3月発表）入りし、一時注文受付を中止する事態にもなっていました。それでも買った、その理由は一体何でしょうか。


選んだ製品：デジタル一眼カメラ「α7C ILCE-7C」（ソニー）
直販価格：208,000円～
選んだ理由：軽量コンパクトなフルサイズ機が欲しくて
満足度（5段階）：★★★★★


「小さくて軽い」に勝るものなし！

ソニーが2020年10月23日に発売したミラーレス一眼カメラです。製品の特徴は、フルサイズ対応のαシリーズのなかで最軽量であること。筆者もそこが気に入り、購入を決断しました。普段から持ち歩くことを考えれば、小さくて軽い、これに勝るものはありませんからね（個人の意見です）。

「いま物価高だから時期が悪いのでは」「もうちょい待ったほうが良いのかも」といった心の声を振り払い、物欲の忠実なしもべとなりました。

α7Cの購入前には数多くのレビュー記事や動画を閲覧し、ネガティブなポイントを探りました。

その結果、ファインダーが小さい、SDカードスロットがひとつしかない、カスタムできるボタンが少ない、グリップが浅い、シャッター音が貧弱、などの的を射た指摘をいくつも目にしましたが、いずれも個人的には許容の範囲内と判断しました。

購入時に気になったのは、後継機「α7C II」（仮称）。まだ何の情報もなく、果たして発売されるのか否かも分かりませんが…。また、ニコンZシリーズも検討しました。こちらは、Zマウント対応レンズのラインナップが充分にそろうまで購入を待ちたいと思います。

それにしてもソニーのEマウント対応レンズは、バラエティが豊富です。レンズのカタログを眺めているだけで、幸せな時間を過ごせますね。

買い替えを決意した「映え」の不在

これまでメインのカメラとして、オリンパスOM-Dシリーズのm43（マイクロフォーサーズ）を数年間使い続けてきた筆者。軽い、手ブレしない、防水・防塵機能が素晴らしい、といったメリットを愛してきました。しかし一方で、フルサイズ機のボケ感、画質の良さに憧れもありました。

そんなある日のこと。取材先で撮影した俳優・清野菜名さんの写真が、どうしても気に入らなかったのです。構図、シャッタースピード、露出、ホワイトバランス、すべて良いのに『映え』がない…。レンズの望遠端で撮影したその写真は、色がベチャッと潰れ、立体感が出ていません。

そこで「いよいよ乗り換えるか」と決意。キヤノン、ニコン、ソニーの20～30万円台のフルサイズ機を見比べ始めました。

乗り換え先の条件は「移行前の装備（以下を参照）より大幅には大きく重くならないこと」と「12-100mmの便利ズームに置き換わるレンズが手に入ること」でした。

ほどなくして、αEマウント系のレンズにタムロンの28-200mm F2.8-5.6があることを知りました。m43機で使う12-100mmはフルサイズ換算で24-200mm。ほぼ同じ感覚で利用できそうです。

カメラ本体は最軽量級のα7Cにすんなりと決定。地元のカメラ店にてOM-D E-M1 markIIIと12-100mm PROレンズを16万円で売却し、そこに10万円を追加して新しい機材に乗り換えました。しかし、フルサイズ機に乗り換えたほうが、カメラ本体を含めた総重量が軽くなるとは…。嬉しい誤算でした。

移行前の装備

オリンパスOM-D E-M1 markIII × M.ZUIKO DIGITAL ED 12-100mm F4.0 IS PRO
（重量580g＋561g）

移行後の装備

SONY α7C ILCE-7C × TAMRON 28-200mm F2.8-5.6 Di III RXD (Model A071)
（重量509g＋575g）

仕事では11月18日の取材よりα7C＋タムロンのコンビを使っています。使い勝手がよく、現場で写真を撮るのが楽しくなりました。

また、休日の散歩用にはシグマの単焦点レンズ90mm F2.8 DG DNを購入。こちらも素晴らしい解像度とボケ感で申し分ありません。ちなみにこのレンズ、重さわずか295gということで、カメラ本体と合わせても804gでおさまります。軽さは正義ですね。

フルサイズデビューで“沼”と再会

これまでのオールドレンズ遊びも、フルサイズで堪能できるようになります。手持ちのレンズでは、どんな写真が撮れるのでしょう？オールドレンズ沼にハマり始めた頃のワクワクする気持ちが戻ってきました。

これまでAPS-C機に装着し、フルサイズ換算127.5mmのレンズとして楽しんできたお気に入りのJupiter-9も、本来の焦点距離85mmで撮れるようになりました。今後、レンズの真の実力を発揮してくれそうです。

最後に。フルサイズ換算で100mmを超える中望遠域の感覚を再び味わいたくなった筆者は、先日、ほとんど衝動的に中古のCONTAX Carl Zeiss Sonnar 135mm F2.8をポチってしまいました。フルサイズデビューした先には、オールドレンズ沼との再会が待ち受けていました。


 近藤謙太郎 

 こんどうけんたろう  1977年生まれ、早稲田大学卒業。出版社勤務を経て、フリーランスとして独立。通信業界やデジタル業界を中心に活動しており、最近はスポーツ分野やヘルスケア分野にも出没するように。日本各地、遠方の取材も大好き。趣味はカメラ、旅行、楽器の演奏など。動画の撮影と編集も楽しくなってきた。"
アプリ開発者の支援を拡大するアップル、クックCEOも日本発のアプリに驚き,IT,"アップルが、日本の小規模デベロッパー（アプリ開発者）の支援を加速します。12月15日、日本での提供開始を発表した「App Store Foundations Program」では、デベロッパーがグループセッションやネットワーキングセッションなどの特別なカリキュラムに参加したり、アップルの担当者とコミュニケーションを取る機会を用意。さらに、有料アプリ販売やアプリ内課金の手数料を現行の30％から15％に引き下げる「App Store Small Business Program」も、前年の収益が100万ドル（約1億3700万円）以下のアプリ開発者を対象に提供します。

【写真】“Rakugaki”の楽しさを世界的に広めた「らくがきAR」を体験するティム・クックCEO

このように、アプリ開発のスタートアップや「アプリ開発に挑戦してみたい」という新進気鋭の個人開発者にとって魅力的な施策を発表したのは、アップルが「日本にはクリエイティブで有能なデベロッパーが数多くいる」ことを高く評価しているからにほかなりません。

これを裏付けるかのように、アップルのティム・クックCEOが日本の小規模デベロッパー3社の開発者と面会し、ARやカメラなどiPhoneの機能を生かした独創的なアプリを体験。クックCEOは「素晴らしい」と連呼し、日本のデベロッパーの実力の高さを改めて体感したようでした。

頭だけでなく体も動かすことを狙った「算数忍者AR」

まずティム・クックCEOが体験したのは、Fantamstick（ファンタムスティック）が開発した「算数忍者AR」（無料）。アプリを起動してカメラを室内に向けると、テーブルなどの上にCGで描かれた忍者の城や街がARで登場。計算式の答えを持っている村人を城のなかから探し出してタップすれば正解、という学習アプリです。ゲーム進行のテンポのよさも特徴としています。

ARにしたことで、忍者の城の周囲を歩きまわったり見上げたりしないと村人が発見できないため、頭だけでなく体を使わなければ答えが見つけられません。アプリを楽しみつつ子どもに体を動かしてほしい、という狙いもあるといいます。

以前、同社が特別支援学校に赴いて算数計算のアプリを児童に試してもらったところ、それまで計算がまったくできないといわれていた児童が次々と正答をタップしていくのに先生も驚いたそう。その児童は、頭の中では計算の答えが導き出せていたのに、ノートに答えを書くことができなかったことが分かり、スマートデバイスを用いた教育の価値や重要性に改めて気づかされたそうです。

最新技術を用いつつ手描きにこだわった「らくがきAR」

次に体験したのは、Whatever（ワットエバー）が開発した「らくがきAR」（160円）。ノートやメモ帳などに描いた人物や動物などのイラストをカメラ機能でとらえると、まるで命が吹き込まれたように切り取られて飛び出し、手足を動かしながらコミカルに駆け回るARアプリです。

コロナ禍で多くの子どもが自宅で過ごさなければならない状況が続いていた2020年、おうち時間を家族で楽しく過ごしてもらいたいと開発を急ピッチで進め、2020年8月にApp Storeで公開。すると、漫画家の間で話題になっていき、人気マンガ「ワンピース」作者の尾田栄一郎さんがTwitterでらくがきARを紹介したことで人気に火が付き、App Storeで2020年に最も多くダウンロードされた有料総合アプリの1位を獲得するほどになったのです。


らくがきARで動かせるのは、あくまでも紙に描いたキャラクターだけで、iPhoneやiPadに直接描いたグラフィックスを動かす機能はありません。これは、色鉛筆やペンで紙に描く際に伝わる感触や摩擦、楽しさを大切にしてほしいからだといいます。アナログとデジタルを融合し、さらにARという技術でこれまでにない体験をもたらしています。

iPhoneだけでゴルフのスイングを正確に分析「Golfboy」

最後に体験したのは、QONCEPT（コンセプト）が開発した「Golfboy」。iPhoneのカメラ機能を使ってゴルフのスイングや打球を計測できるアプリで、ゴルフクラブに装着するセンサーなど特別な装置は一切必要ないなのがポイント。iPhoneの背面カメラを240Hzで駆動して精細にキャプチャし、スイングの様子やパターの動きなどを瞬時に画像化して確認できます。パターは室内などの狭い場所でも対応でき、仮想のゴルフコースを回って楽しむ機能もあるなど、コースに行かなくても楽しめるのもポイント。

相当高度な処理をしていることから、新しめのiPhoneしか使えないのでは…と思ったところ、意外にもiPhone 8以降の機種に対応しているとのこと。それにもかかわらず、現時点ではAndroid版はリリースしていません。iPhoneは機種が違ってもカメラなどのハードウエアが均質でばらつきのないデータが取得できるのに対し、メーカーがバラバラなAndroidではそうはいかないからだそうです。


アプリ開発を手がけたQONCEPT社、実はゴルフの中継番組でボールの軌跡をリアルタイムに映像に重ねる技術をテレビ局に提供するなど、画像処理を専門とする会社。Golfboyにも、テレビ中継で蓄積したノウハウが詰め込まれています。ちなみに、Apple Silicon搭載Macの登場で飛躍的に処理性能が上がったことで、ゴルフ中継の画像処理もM1搭載MacBook ProとBlackmagic Designの映像入出力デバイスの2つがあればできるようになったそうです。

「日本のデベロッパーは創造性に長けている」

3社のアプリの体験中に何度も「素晴らしい」と目を丸くしていたティム・クックCEO、「ARで学習を楽しく進めるアプリ、パンデミックを家族で明るく乗り切るアプリ、自宅でもゴルフの腕を磨けるアプリなど、どのアプリも創造性が豊かで、社会問題の解決にも役立つアプリばかり。日本のデベロッパーはクリエイティブの能力が高いことを改めて感じました」と感想を述べました。

日本での提供開始を発表したApp Store Foundations Programについては、「デベロッパーのみなさんの成長を支援できることをうれしく思います。AR Kitや機械学習といったiPhoneの機能を生かし、革新的なアプリが多く生み出されることを期待します」とコメントしました。"
それでも買った2022！ 下取りプログラムが大活躍だった「iPhone 14 Pro」,IT,"2022年も、さまざまな魅力を持つデジタル機器が登場しました。今年は何といっても物価高が直撃。デジタル機器の多くが、コスト高や円安を背景に、値上げを余儀なくされました。そんな中でも購入を決めたお役立ちアイテムを、デジタル業界に詳しいライター諸氏に聞きました。

【写真】熱暴走でもしてしまったかと焦ってしまった、ロック画面のボイスレコーダー表示

2022年に購入したベストアイテム、今回紹介するのはSNSのトレンドや子どものスマホ利用に詳しく、総務省有識者会議委員も務めるITジャーナリスト・スマホ安全アドバイザーの鈴木朋子さんです。選んだ製品はアップルのiPhone 14 Pro。価格がネックだったため、下取りプログラムの活用を検討したところ……？


選んだ製品：iPhone 14 Pro 256GB ディープパープル（Apple）
実勢価格：164,800円（Apple Store）
選んだ理由：Dynamic Island
満足度：★★★★


値上がってしまった最新iPhone

2022年9月に発売されたiPhone 14シリーズは、日本での販売価格が13シリーズよりも上がったことで話題になりました。利用率が全年齢で44.1％、10代女性では84.1%にも上るiPhoneですから、価格の発表で悲しみに暮れた人が多かったことでしょう（「2022年5月スマートフォンOSシェア調査」MMD研究所）。

かくいう私も、今年はサブ機として使っていたiPhone 8を売り、メイン機にしていたiPhone 12 Proをサブ機に、そしてメイン機をiPhone 14 Proにして、iPhone環境をリニューアルすることを考えていたため、価格を見た瞬間に「無理かも」と頭を悩ませてしまいました。候補としていたiPhone 14 Pro 256GBは、契約しているauでの販売価格が201,925円（税込）と、20万円を超える価格だったのです。

しかし、14 Proシリーズに搭載された「Dynamic Island（ダイナミックアイランド）」には心を動かされました。Dynamic Islandとは、ディスプレイ上部のカメラやセンサーが配置されている部分を黒く表示することで拡大し、通知やウィジェットの役割を持たせる機能です。Appleのデモを見ると、Dynamic Islandを長押しして音楽の操作をしたり、マップを表示したりしています。久しぶりにUIの大きな変化を体験できるのでは、とワクワクしたのです。

買えるかも？ 下取りプログラムで試算

そこでiPhone 14 Proを購入するにはいくらかかるのか、あらためて計算してみることにしました。まず、私が契約しているauの下取りプログラムでは、iPhone 12 Pro 256GBの下取り価格（ポイント）は48,400円相当（通常品）、もうひとつのiPhone 8 64GBの下取り価格（ポイント）は6,050円相当（通常品）と判明。iPhone 8ではなくiPhone 12 Proを手放せば、それほど痛手はないのではと考えました。

iPhone 12 Proの下取りと別途貯めていたポイントを合算すると、実質13万円弱で買えます。円安ドル高の現状を考えると日本の価格は抑えめともわかり、現役でまだまだ使えるiPhone 12 Proを手放すのは惜しかったのですが、iPhone 12 Proを下取りに出してiPhone 14 Proを購入しました。カラーはもちろん新色のディープパープル、ストレージは前回と同じ256GBです。

iPhone 14 Proで驚いたこと

iPhone 14 Proを購入して3カ月近く経ちましたが、Dynamic Islandはやはり楽しいです。決済などでFace IDを使うときは、顔のマークが大きく表示されてかわいらしさにほっこりします。

音楽の操作パネルも長押しですぐ出せますし、他の操作をしているときでも常にアルバムジャケットが小さく表示されていて気分が上がります。Qiの充電器に置いたときも大きくなるので、きちんと配置できたことがわかります。

想像していたよりも便利だった点は、「常時表示ディスプレイ」。iPhone 14 Proシリーズは、ディスプレイが常時点灯し、時計や通知が表示されます。最初はその見た目に慣れなかったため、オフにすることも考えたのですが、ちらっと見るだけで時間や通知がわかるのはやはり便利。「家族からのLINEを見逃していないかな」などと、いちいち電源ボタンを押す必要がなくなりました。

ただ、ボイスレコーダーの表示には驚いてしまいました。ボイスレコーダーで録音しているときに画面がロックされると、常時点灯では数字がハイフンで表示されるのです。熱暴走でもしてしまったかと焦りましたが、ロック画面にして正しく動作していることがわかりました。今では何の問題もありません。

そして、14シリーズに搭載された、動きながら撮影しても手ブレがないなめらかな映像が撮影できる「アクションモード」も楽しいです。道端で見かけた猫や、取材で見かけたロボットを歩きながら撮影しても、揺れが少ない動画になります。

また、iPhone 14シリーズの話とは異なりますが、iOS 16のロック画面をカスタマイズする機能も楽しいですね。TikTokでは、多くの若者がカスタマイズの手順を紹介しています。私もさっそく「時計表示の手前に人物や動物を出す」ワザで設定してみました。

ただし、すべての画像ではこのようにはならないので、いくつか試してみてください。「推し」の画像をロック画面に設定している人におすすめです。

新しいiPhoneはやっぱり満足度が高い！

大きなレンズが3つ搭載されたiPhone 14 Proを手に持ったとき、最初は少し上部が重く感じましたが、今では気になりません。Dynamic Islandと常時点灯でアクションを減らすことができ、ますます使い勝手が良くなりました。

iPhoneは比較的長く使えるスマホですが、進化した新しい機種はやはり満足度が高いですね。これからはiPhone 14 Proの性能を活かすためにも動画撮影を練習して、わかりやすいレポートをお届けできるように頑張ります。


 著者 : 鈴木朋子 

 すずきともこ  ITジャーナリスト・スマホ安全アドバイザー。SNSやスマホなど、身近なITに関する記事を執筆。10代のスマホカルチャーに詳しく、女子高生とプリクラにも出かける。趣味はへんてこかわいいiPhoneケース集め。著書は「親子で学ぶスマホとネットを安心に使う本」（技術評論社）など20冊を超える。"
