約,接頭詞-数接続,接頭詞,数接続,,
95,名詞-数,名詞,数,,
％,名詞-接尾-助数詞,名詞,接尾,助数詞,
を,助詞-格助詞-一般,助詞,格助詞,一般,
占め,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
い,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
」,記号-括弧閉,記号,括弧閉,,
最後,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
一文,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
何気に,名詞-固有名詞-一般,名詞,固有名詞,一般,
深刻,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
内容,名詞-一般,名詞,一般,,
です,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
この,連体詞,連体詞,,,
95,名詞-数,名詞,数,,
％,名詞-接尾-助数詞,名詞,接尾,助数詞,
の,助詞-連体化,助詞,連体化,,
人たち,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
この,連体詞,連体詞,,,
サイト,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
無くなっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
、,記号-読点,記号,読点,,
代わり,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
サイト,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
探す,動詞-自立,動詞,自立,,
だけ,助詞-副助詞,助詞,副助詞,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
金,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
落とさ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
だろ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
は,助詞-係助詞,助詞,係助詞,,
言え,動詞-自立,動詞,自立,,
、,記号-読点,記号,読点,,
この,連体詞,連体詞,,,
摘発,名詞-サ変接続,名詞,サ変接続,,
は,助詞-係助詞,助詞,係助詞,,
画期的,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
出来事,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
違い,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
は,助詞-係助詞,助詞,係助詞,,
ゲーム,名詞-一般,名詞,一般,,
規制,名詞-サ変接続,名詞,サ変接続,,
など,助詞-副助詞,助詞,副助詞,,
も,助詞-係助詞,助詞,係助詞,,
そうだ,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
、,記号-読点,記号,読点,,
メディア,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
耽溺,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
こと,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
良し,形容詞-自立,形容詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
しない,名詞-一般,名詞,一般,,
空気,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
あり,動詞-自立,動詞,自立,,
、,記号-読点,記号,読点,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
政策,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
組み込ま,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
。,記号-句点,記号,句点,,
そうした,連体詞,連体詞,,,
メディア,名詞-一般,名詞,一般,,
により,助詞-格助詞-連語,助詞,格助詞,連語,
異文化,名詞-固有名詞-一般,名詞,固有名詞,一般,
や,助詞-並立助詞,助詞,並立助詞,,
民主主義,名詞-固有名詞-一般,名詞,固有名詞,一般,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
思想,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
触れ,動詞-自立,動詞,自立,,
、,記号-読点,記号,読点,,
人民,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
影響,名詞-サ変接続,名詞,サ変接続,,
さ,動詞-自立,動詞,自立,,
れる,動詞-接尾,動詞,接尾,,
事,名詞-非自立-一般,名詞,非自立,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
間接,名詞-一般,名詞,一般,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
恐怖,名詞-サ変接続,名詞,サ変接続,,
感,名詞-接尾-一般,名詞,接尾,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
持っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
かも,助詞-副助詞,助詞,副助詞,,
しれ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
アニメ,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
昭和時代,名詞-固有名詞-一般,名詞,固有名詞,一般,
から,助詞-格助詞-一般,助詞,格助詞,一般,
制作,名詞-サ変接続,名詞,サ変接続,,
費,名詞-接尾-一般,名詞,接尾,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
かけ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
で,助詞-接続助詞,助詞,接続助詞,,
制作,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
き,動詞-非自立,動詞,非自立,,
まし,助動詞,助動詞,,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
その,連体詞,連体詞,,,
名残,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
今にも,副詞-一般,副詞,一般,,
影響,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
ため,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
、,記号-読点,記号,読点,,
アニメ,名詞-一般,名詞,一般,,
制作,名詞-サ変接続,名詞,サ変接続,,
に対して,助詞-格助詞-連語,助詞,格助詞,連語,
お金,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
かけ,動詞-自立,動詞,自立,,
られ,動詞-接尾,動詞,接尾,,
ない,助動詞,助動詞,,,
状況,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
あり,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
とはいえ,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
力,名詞-一般,名詞,一般,,
の,助詞-格助詞-一般,助詞,格助詞,一般,
ある,動詞-自立,動詞,自立,,
アニメーター,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
ある程度,副詞-助詞類接続,副詞,助詞類接続,,
の,助詞-連体化,助詞,連体化,,
給料,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
払わ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
働い,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
もらえ,動詞-非自立,動詞,非自立,,
ない,助動詞,助動詞,,,
ので,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
その,連体詞,連体詞,,,
分業,名詞-サ変接続,名詞,サ変接続,,
界,名詞-接尾-一般,名詞,接尾,一般,
未経験,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
替え,名詞-一般,名詞,一般,,
の,助詞-格助詞-一般,助詞,格助詞,一般,
効く,動詞-自立,動詞,自立,,
若い,形容詞-自立,形容詞,自立,,
アニメーター,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
給料,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
低く,形容詞-自立,形容詞,自立,,
抑え,動詞-自立,動詞,自立,,
ざる,助動詞,助動詞,,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
得,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
事情,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
あり,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
海賊版,名詞-一般,名詞,一般,,
摘発,名詞-サ変接続,名詞,サ変接続,,
は,助詞-係助詞,助詞,係助詞,,
上記,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
よう,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
な,助動詞,助動詞,,,
待遇改善,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
つながり,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
金,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
落とさ,動詞-自立,動詞,自立,,
ず,助動詞,助動詞,,,
アニメ,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
楽しん,動詞-自立,動詞,自立,,
で,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
方,名詞-非自立-一般,名詞,非自立,一般,
も,助詞-係助詞,助詞,係助詞,,
けっこう,副詞-一般,副詞,一般,,
多く,形容詞-自立,形容詞,自立,,
大雑把,名詞-形容動詞語幹,名詞,形容動詞語幹,,
に,助詞-副詞化,助詞,副詞化,,
”,記号-括弧閉,記号,括弧閉,,
アニメ,名詞-一般,名詞,一般,,
人口,名詞-一般,名詞,一般,,
”,記号-括弧閉,記号,括弧閉,,
の,助詞-連体化,助詞,連体化,,
減少,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
繋がり,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
そもそも,接続詞,接続詞,,,
金,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
落とさ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
アニメ,名詞-一般,名詞,一般,,
ファン,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
要ら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
声,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
聞か,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
ます,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
文化的,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
一,名詞-数,名詞,数,,
定数,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
人口,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
無い,形容詞-自立,形容詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
廃れ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
しまう,動詞-非自立,動詞,非自立,,
要因,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
なる,動詞-自立,動詞,自立,,
ので,助詞-接続助詞,助詞,接続助詞,,
思っ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
以上,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
に,助詞-格助詞-一般,助詞,格助詞,一般,
難しい,形容詞-自立,形容詞,自立,,
問題,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
です,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
現在,名詞-副詞可能,名詞,副詞可能,,
、,記号-読点,記号,読点,,
アニメ業界,名詞-固有名詞-一般,名詞,固有名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
映画化,名詞-サ変接続,名詞,サ変接続,,
による,助詞-格助詞-連語,助詞,格助詞,連語,
収益,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
一番,名詞-副詞可能,名詞,副詞可能,,
強い,形容詞-自立,形容詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
です,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
製作費,名詞-固有名詞-一般,名詞,固有名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
考慮,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
と,助詞-接続助詞,助詞,接続助詞,,
利益,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
けして,副詞-一般,副詞,一般,,
多く,形容詞-自立,形容詞,自立,,
ない,助動詞,助動詞,,,
ので,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
グッズ販売,名詞-固有名詞-一般,名詞,固有名詞,一般,
など,助詞-副助詞,助詞,副助詞,,
他,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
収益,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
繋がる,動詞-自立,動詞,自立,,
商法,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ある,動詞-自立,動詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
いい,動詞-自立,動詞,自立,,
です,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
って,助詞-格助詞-連語,助詞,格助詞,連語,
知的財産,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
概念,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ない,形容詞-自立,形容詞,自立,,
と,助詞-接続助詞,助詞,接続助詞,,
中国人,名詞-一般,名詞,一般,,
本人,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
言っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
まし,助動詞,助動詞,,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
大学,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
出て,名詞-一般,名詞,一般,,
それなり,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
教育,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
受け,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
人,名詞-一般,名詞,一般,,
です,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
罪悪感,名詞-固有名詞-一般,名詞,固有名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
全く,名詞-一般,名詞,一般,,
ない,形容詞-自立,形容詞,自立,,
けど,助詞-接続助詞,助詞,接続助詞,,
勤務,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
会社,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
指示,名詞-サ変接続,名詞,サ変接続,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
ソフトウェア,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
ライセンス,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
購入,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
けど,助詞-接続助詞,助詞,接続助詞,,
購入,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
納得,名詞-サ変接続,名詞,サ変接続,,
感,名詞-接尾-一般,名詞,接尾,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ないと,名詞-一般,名詞,一般,,
。,記号-句点,記号,句点,,
高度,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
教育,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
受け,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
い,動詞-非自立,動詞,非自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
知的財産,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
概念,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
なく,助動詞,助動詞,,,
あれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
使っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
いい,形容詞-非自立,形容詞,非自立,,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
考え,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
優先,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
そう,名詞-特殊-助動詞語幹,名詞,特殊,助動詞語幹,
です,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
アメリカ,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
こういう,連体詞,連体詞,,,
サイト,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
もっと,副詞-一般,副詞,一般,,
数多く,形容詞-自立,形容詞,自立,,
ある,動詞-自立,動詞,自立,,
し,助詞-接続助詞,助詞,接続助詞,,
。,記号-句点,記号,句点,,
そこ,名詞-代名詞-一般,名詞,代名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
アップロード,名詞-固有名詞-一般,名詞,固有名詞,一般,
する,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
も,助詞-係助詞,助詞,係助詞,,
日本人,名詞-一般,名詞,一般,,
なら,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
ダウンロード,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
も,助詞-係助詞,助詞,係助詞,,
日本人,名詞-一般,名詞,一般,,
みたい,名詞-非自立-形容動詞語幹,名詞,非自立,形容動詞語幹,
。,記号-句点,記号,句点,,
もちろん,副詞-一般,副詞,一般,,
、,記号-読点,記号,読点,,
違法アップロード,名詞-固有名詞-一般,名詞,固有名詞,一般,
だ,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
知っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
ダウンロード,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
違法,名詞-形容動詞語幹,名詞,形容動詞語幹,,
。,記号-句点,記号,句点,,
でも,接続詞,接続詞,,,
、,記号-読点,記号,読点,,
知っ,動詞-自立,動詞,自立,,
て,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
知ら,動詞-自立,動詞,自立,,
なかっ,助動詞,助動詞,,,
た,助動詞,助動詞,,,
など,助詞-副助詞,助詞,副助詞,,
の,助詞-連体化,助詞,連体化,,
判定,名詞-サ変接続,名詞,サ変接続,,
は,助詞-係助詞,助詞,係助詞,,
現実的,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
無理,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
し,助詞-接続助詞,助詞,接続助詞,,
。,記号-句点,記号,句点,,
海賊版,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
ネット,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
なく,助動詞,助動詞,,,
ディテスク,名詞-一般,名詞,一般,,
など,助詞-副助詞,助詞,副助詞,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
PC,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
直接,名詞-副詞可能,名詞,副詞可能,,
コピー,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
個人,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
楽しむ,動詞-自立,動詞,自立,,
分,名詞-接尾-一般,名詞,接尾,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
違法,名詞-形容動詞語幹,名詞,形容動詞語幹,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
だから,接続詞,接続詞,,,
存在,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
海賊版,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ダウンロード,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
もの,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
、,記号-読点,記号,読点,,
コピー,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
もの,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
だって,助詞-副助詞,助詞,副助詞,,
区別,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
つか,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
ため,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
ただ,接続詞,接続詞,,,
海賊版,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
持っ,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
いう,動詞-自立,動詞,自立,,
だけ,助詞-副助詞,助詞,副助詞,,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
摘発,名詞-サ変接続,名詞,サ変接続,,
でき,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
しょうが,名詞-一般,名詞,一般,,
ない,形容詞-自立,形容詞,自立,,
。,記号-句点,記号,句点,,
海賊版,名詞-一般,名詞,一般,,
と,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
良く,副詞-一般,副詞,一般,,
言う,動詞-自立,動詞,自立,,
が,助詞-接続助詞,助詞,接続助詞,,
今,名詞-副詞可能,名詞,副詞可能,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
こそ,助詞-係助詞,助詞,係助詞,,
無くなっ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
昔,名詞-副詞可能,名詞,副詞可能,,
は,助詞-係助詞,助詞,係助詞,,
オフィス,名詞-一般,名詞,一般,,
2000,名詞-数,名詞,数,,
だって,助詞-副助詞,助詞,副助詞,,
殆ど,名詞-副詞可能,名詞,副詞可能,,
の,助詞-連体化,助詞,連体化,,
会社,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
海賊版,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
当たり前,名詞-形容動詞語幹,名詞,形容動詞語幹,,
の,助詞-連体化,助詞,連体化,,
よう,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
に,助詞-副詞化,助詞,副詞化,,
使っ,動詞-自立,動詞,自立,,
て,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
し,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
OS,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
の,助詞-連体化,助詞,連体化,,
W,名詞-一般,名詞,一般,,
2000,名詞-数,名詞,数,,
だって,助詞-副助詞,助詞,副助詞,,
海賊版,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
あり,動詞-自立,動詞,自立,,
まし,助動詞,助動詞,,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
会計,名詞-サ変接続,名詞,サ変接続,,
ソフト,名詞-一般,名詞,一般,,
だって,助詞-副助詞,助詞,副助詞,,
今,名詞-副詞可能,名詞,副詞可能,,
も,助詞-係助詞,助詞,係助詞,,
海賊版,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
使用,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
税理士,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
大勢,名詞-一般,名詞,一般,,
いる,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
今さら,名詞-副詞可能,名詞,副詞可能,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
言う,動詞-自立,動詞,自立,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
海賊版,名詞-一般,名詞,一般,,
自体,名詞-一般,名詞,一般,,
昔,名詞-副詞可能,名詞,副詞可能,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
無数,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
存在,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
もの,名詞-非自立-一般,名詞,非自立,一般,
な,助動詞,助動詞,,,
