,comment_sentence,label
147,えぇーッ、高市なんかずっと前からバラエティに出てたけど?,1.0
148,↓これ、どういうこと？！,1.0
149,自国を守るのが最重要なんですと言うことを説明したいです,1.0
150,「皆無」です。,1.0
151,海外は日本と違って厳しく取り締まりが行われてるんだSNSも厳しいよね!!,1.0
152,「デスゲームで格差」って言われてラブデスターを連想してしまうの、TLの影響が強い。,1.0
153,米国議会に言いつけて、他国から誰かを叱って貰うと意見に賛同されたからでは？,1.0
154,何時出るか、そもそも出るのか不明な一律給付を頼るとか有り得ませんね。,1.0
155,おつかれっした。,1.0
156,さすが韓国人が大好きな国だけあるな。,1.0
157,オミクロンだーってギャーギャー騒ぎ立ててるのはTVや新聞の中だけっすよ？,1.0
158,皆で等しく貧乏になろうよって間違った共産主義なんだけどそれと、同じように見える実力あるヤツや才能に溢れたり魂削って表現してるヤツらに夢を託してそうゆう人達が豊かになる今の社会のなにが悪いんだよ,1.0
159,仰るそれはご自身が心身も環境も整った状態の下で過ごしてこられたため、必要性が認識できないのだと思われます。,1.0
160,あ、ごついという意味ではないです。,1.0
161,消費税廃止しても良いよね！,1.0
162,それを知らないはずはありませんよね？,1.0
163,どうかご自分を責めないでください,1.0
164,そしてそれにふさわしい場は、ファンであるほうが考えるべきものだ。,1.0
165,バカな人間は。,1.0
166,太田は頭が悪いくせに、知ったかぶり、あんなんで芸人なんて、干されなきゃわからないのよ。,1.0
167,いや、若い人より高齢者の方がお金持ってるの当たり前だと思う。,1.0
168,自民は右・左というわけ方はできやんなぁーどっちの派閥もあるからどっちの派閥が力強いかで傾きが変わる最近できた安倍さんの派閥にはかなり期待してる。,1.0
169,あくまで規制した海外の事象としてその事実があるから言っているのですよ。,1.0
170,学歴あって年収が中の上やや上流から上の方々の多くが極度のコロメ脳コロメ脳から、脱却できない,1.0
171,その問いかけは普通に欧州の先進国にも刺さりそうなんよなぁ…。,1.0
172,ギャンブルyoutubernoteなどで予想を売ってる人が言う全ては自己責任なんでしょ？,1.0
173,政府の政策が明らかに間違えてるのが理由です。,1.0
174,ブロガーならなおのこと自重した方が得策かと？,1.0
175,この方達は私達地球の仏様です,1.0
176,これはだれ？,1.0
177,イジメられた人ってのはね、力が手元にあっても使う覚悟がない人だからイジメられ続けるんだよ,1.0
178,NOワクチンで入場規制になるのは大規模なイベントだけ。,1.0
179,何か上手くいかない理由を見つけたいのだと思います。,1.0
180,おはようございます素敵な成人の日になります様に,1.0
181,刑務所行きからのクビ離婚からの家族離散上級国民はええなぁ,1.0
182,ってより「フェミニストの化けの皮が剥がれた」かと,1.0
183,F1のグリッドガールは対立したから滅ぼされたんじゃない。,1.0
184,ワクチン信じてる医者が結構いそう,1.0
185,w的なことですよね,1.0
186,蓮の花は泥の中で美しく咲き誇る風俗嬢も同じではないですか,1.0
187,私にとっては挑戦でした。,1.0
188,沸点の低い人ほど多様性文化だ,1.0
189,静香さん、バカは相手にするな！,1.0
190,寒くなってきたのでね。,1.0
191,「テレビに映っている姿が格好良いから」とか、「野党は批判するだけで何もしないから」とか、「与党様、与党応援党（維新とかね）に反対する奴等は悪だ」とかそういうバカが多いのが現状です。,1.0
192,NHKの違和感に気付いて10数年。,1.0
193,あるならその根拠と事実を提示してください。,1.0
194,決められた金額で遊べば問題ない。,1.0
195,苦労した数だけ、人生は厚みを増す。,1.0
196,逆にその事のアンテナがビビって動いて聞いたり見たりで・・・。,1.0
197,はあ?？,1.0
198,アメリカはアメリカのためにしか闘わないよ。,1.0
199,経済力の観点でなくて自分の好みに合うかどうかでオトコ選んでますよね。,1.0
200,だがその場合、犯罪者予備ではないのは「窃盗も暴行も殺人も性犯罪もあらゆる犯罪を未来永劫一切行わないと保障された人間」のことを言う。,1.0
201,つまりパヨクだけがグレイト！,1.0
202,これに尽きるのよね。,1.0
203,「本当は『俺が好きなものを批判するな』しか考えてないのに、それを堂々と言わずにもっと大きな概念を守ろうとしてるフリをする」,1.0
204,まあ、若い女性だとキモいと感じるより、潔癖症すぎて理解できないんでしょうね。,1.0
205,自分で動いた人のみ正しい情報を手に入れて生き残る時代ですね。,1.0
206,只の共感性羞恥(御持ち)のヒステリーか商売の種を撒いてるだけよ。,1.0
207,議員と言う役職の本来の仕事を知らないんだね,1.0
208,こども食堂が増えてる日本、国は何をやっているのか。,1.0
209,今年ももっと幸せになるために日々の感謝を忘れず、チャレンジし続け、他者の役に立つようGiveし続けます！,1.0
210,ん～？,1.0
211,謝罪文とか絶対に何があっても書いちゃだめなやつじゃん………,1.0
212,汚染水と処理水は違うものだから、あるものはあるとかの問題じゃない。,1.0
213,キモイオタクキャラって定番すぎて、レベルで言えば「ほっかむり被った泥棒」と同じレベルまで浸透しているんだよね。,1.0
214,今までの傲慢な姿勢が数々の誤報を生んできたのだろう。,1.0
215,歴史に学ばない人々が圧倒的多数なのが、始末に負えません。,1.0
216,知らないことをギャンブル呼ばわりするとかバカすぎです。,1.0
217,一律に、トンデモめちゃくちゃな話してる人たちと科学的に慎重に発言してる人を一緒くたにすることで、反対する人全員を「おかしい人」と印象づけられる。,1.0
218,たとえその時結果を出せなかったとしても、いつか必ず違うかたちで自分のもとに戻ってくる。,1.0
219,ワクチンパスポートはアプリであるけど普及していない。,1.0
220,たとえば「モリカケサクラ」は野党もマスメディアも何故か姿勢が一緒で、癒着を疑わせました。,1.0
221,小選挙区制にしたせいで、党議拘束の効果も強くなりましたしね,1.0
222,意見を表明することは全く自由です。,1.0
223,罰を与えろ！,1.0
224,むしろ、日本共産党でさえリベラルに傾いていると思うけどね。,1.0
225,プライマリーバランス黒字化だけでも廃止しないといけませんね。,1.0
226,信用出来ぬ者とは協力出来ない！,1.0
227,本当にソレな!ですね,1.0
228,社会人になってから資格を取ったりMBAに行ったり,1.0
229,ソロスとゲイツが買収した検査会社の方法。,1.0
230,負の遺産多数,1.0
231,元々増やす計画のために無料PCRでしょ？(笑),1.0
232,売上が6万じゃなく粗利が6万増えるのだから。,1.0
233,打ち出し、批判はもっと強力に！,1.0
234,学校ではよく使われちゃう気がしますね。,1.0
235,西原理恵子のエッセイでそんなのがあった。,1.0
236,日本は日本で生き残る術を模索したほうがいい。,1.0
237,日本人差別に気付かない日本人が多過ぎるのと、似非意識高い系リベラルバカ、ど左翼、バカタレ左派が、声高に日本人差別してる感あります。,1.0
238,患者さんの…話…ほぼ…聞けない…,1.0
239,あちら側は、極端に変態も多いですしね。,1.0
240,保○所勤務で振り回されてバカらしいもう、この職場辞めます。,1.0
241,崇高な考えじゃ,1.0
242,残念ながら右翼方面からも失敗との声が大多数ですね,1.0
243,エロでもなんでもないものをいやらしいと撤去されるのがいやなんだよ。,1.0
244,叩かれたからゲリラ戦術に切り替えたか、まさかのまさかで関与してなかったり。,1.0
245,自公維とその支持者達だけ無人島で大日本帝国ごっこやってろって話。,1.0
246,ちなみに、この論法を使うと戦争は正しいことになってしまう。,1.0
247,自分たちと意見の違う者を勝手に線引きして、自分たちこそ正当だと勝手に振る舞っているのは、あなたも同じだと思いますけど。,1.0
248,10～15分でこなしてた外来が…,1.0
249,医師の方がみれば死んでる体と分かります子孫を助ける為降りてきてくれましたがある者達にずっと狙われ酷い目にあってます,1.0
250,情報が足りませんね。,1.0
251,かせると本質が不透明になり、お笑いのプロパガンダ利用倫理観欠如で日本会議理念の安倍晋三元首相は「私が国家だ」とんだ勘違いの傲慢不遜で権力私物化「政治とカネ」,1.0
252,箇条書きで良いんでいくつか挙げて下さいよｗ,1.0
253,先程プライドを捨てました。,1.0
254,新たなワクチン接種ではなく、カテゴリーを５類に変更することが先決では…,1.0
255,自分で考えるということをしなかった結果ですね。,1.0
256,さすが多摩湖ナルコレプシー(@tamako_han)さんが、フェミニズムの細い細い糸を繋いでおられます。,1.0
257,ためしに訴訟してみたら？,1.0
258,実力だけじゃないところありますよね,1.0
259,あくまでも政府関係者等が言ってる時点でまだ決まりでは無い岸田総理自ら口で発言したのなら事実及び 速報が出るはず,1.0
260,人生を勝ち負けと言ってる時点で薄っぺらなんだよ,1.0
261,そもそも九割ってほんと？,1.0
262,自民党は外交能力が皆無の穀潰しばかり揃えてるから、戦争だなんて愚かな発想しか思いつかないんでしょう。,1.0
263,ノウリさん、そうそうって頷いて読みました,1.0
264,なるほど,1.0
265,好きで路上生活してる訳じゃない。,1.0
266,控えめに言ってキチガイ,1.0
267,最悪な環境にいると、寿命も縮まります。,1.0
268,謎理論すぎて草,1.0
269,「嫌なら見るな、関わるな」,1.0
270,早慶を下に見やがって。,1.0
271,お気持ち×,1.0
272,ちなみに未接種だけど、反ワクではありません,1.0
273,正社員になって１つの企業でだけ仕事をするのはとても危険だと思います。,1.0
274,当然萌え絵と政治的なポスターは全く事情が違うし、例えば胸を出したりするような卑猥なポスターがあれば、公共の場からは排除されて当然。,1.0
275,思い込ませたら儲け物共感から伝播させたら其処から拡がるからその分、懐が暖まる訳だ尚現実。,1.0
276,己の罪を全て吐いて償って、どっかへすっこんでろ！！と言いたい。,1.0
277,反日教育は近隣諸国条項とそれに従う政治家と官僚の影響です。,1.0
278,表現の変更は、尊重にある程度つながると思う。,1.0
279,何を言い出そうと左翼であることには変わらないからね。,1.0
280,じゃあ履歴書に読んだ本でも列挙してれば？笑,1.0
281,マイナス評価する人と、実際に企画をボツにする人は別人なんで、仮に経済的損失で訴えるならボツにした警察に対してじゃないかと思う。,1.0
282,だから話し合いも理解しあおうとするのも、無駄だなって。,1.0
283,今の日本の衰退の一端は、欧米式の成果主義を中途半端に導入した企業のせい。,1.0
284,馬鹿な大将は敵より怖いと言いますからね?なら馬鹿な国民は中国より怖いという事になるのかな？,1.0
285,こういうことやね。,1.0
286,出たよ,1.0
287,残念ながら日本の有権者の多くはそんな事何一つ理解していません。,1.0
288,在籍してた会社、何人も外国籍採用してたけどみんな日本語でコミュニケーションが基本だったよ。,1.0
289,フランスで食○事件を起こした犯人(日本人)も、幼少期に性的なモノを一切禁じられたから、それで性癖が歪んだって、本人が言ってたもん。,1.0
290,顔出しして、友人に知られるのが恥ずかしいと思ってたけど、そんなこと気にしてられない。,1.0
291,規制したから多いわけじゃなくて、そもそも多いから規制してんのや。,1.0
292,ハリウッド映画でもそんなの見た事ないし。,1.0
293,そうやって小学校の頃から教え込まれるんだよ、この国では。,1.0
294,オミクロン株は、低毒性です。,1.0
295,普通の風邪のようなオミクロンを怖がらせるのはもうやめて欲しいし、ブースター危ないって海外でも言われてるのに何故誘導するのでしょうか。。,1.0
296,いや今年大問題なのは給湯器でしょうよ...,1.0
297,節度をもって楽しんでる方は大勢いらっしゃいますよ,1.0
298,100人にガシマンして何人が痛がって何人が気持よがったか、得意のデータで出してくださいよ得意のデータァァ！！,1.0
299,その柔らかな言葉で、製薬会社は、その後遺症に対する治療薬も売れるとか考えてたりして。,1.0
300,立憲民主党、絶対に支持しない。,1.0
301,地球のガンです,1.0
302,2001年の出生数が1,1.0
303,ただ体調にはお気をつけください。,1.0
304,お体ご自愛くださいね,1.0
305,仲良くしてください！,1.0
306,ナイス突っ込み,1.0
307,方針が国民を守る事に向いてないでしょうよ。,1.0
308,そう言えば、Amazon musicからロシアの作曲家の曲が減らされているって聞いているのですが、Amazon独自でしょうね。,1.0
309,つまりどういうことですか？,1.0
310,さすがミソジニー/アンチフェミニズム界の上杉隆だ,1.0
311,「日本国憲法の前文の通り、日本は遅れているというわけだ。」,1.0
312,先輩(？),1.0
313,いや、無理でしょ。,1.0
314,メイド・イン・ジャパンだけでなく、ユーズド・イン・ジャパンって言う日本の中古車だって信頼されてる。,1.0
315,素晴らしい経済政策なのに、左側の一部の人にしか理解されないのが、もったいなさ過ぎますね。,1.0
316,なんだと言ってる気がする。,1.0
317,ホームレスさんが考える人間らしい生活を考えた事あるのかな,1.0
318,NHKのSDGsで話題になるのは、マイボトルくらいです。,1.0
319,データーなしで　,1.0
320,いや表現の自由を広く守るなら、なおさらアニメや漫画などの表現を軽く扱ったらダメでしょ。,1.0
