,Unnamed: 0,comment_sentence,label
130,20058,ガマンしとけよ差別主義者さん,0.0
490,167,自分も、学びたい,1.0
114,17810,だとしたら貴方には人として大事なものが欠けてますね。,0.0
442,119,弱者に優しくはわかるが怠け者に優しくにもなるんだよな,1.0
626,303,社会生活が煩わしい親族と関わりたくないから世捨てが気楽住所があると、税金や借金の取り立てが来るし、住所は無い方が気楽こんな方々にとっては、生活保護が迷惑だったりしますから、オナニーにならないよう頑張ってください,1.0
554,231,寿命縮めてもいる価値ないと思ったら逃げた方がいいですね,1.0
312,34382,いや、その理屈はおかしい。,0.0
553,230,デマを流すにしても悪質過ぎる。,1.0
234,34095,何を仰りたいのか、よくわかりません。,0.0
573,250,Maica_n ちゃんの Hanakoさん、届いて。,1.0
546,223,ワクチン信じてる医者が結構いそう,1.0
137,20914,議員が「バイオテロ」を公に発言。,0.0
206,33975,何か問題があるんですか？,0.0
419,96,これが解消されれば地上波の手本になれるのに,1.0
30,2326,モラルがねぇからたたかれてんだろ？,0.0
365,42,ヒトそれぞれですヨ ??? ? ? ?  ,1.0
396,73,そうだよね～！,1.0
502,179,ちなみに、この論法を使うと戦争は正しいことになってしまう。,1.0
497,174,水素技術と利用を広めることはコスト面から理に適っていると思います。,1.0
535,212,必要だったのは聞いてくれる人とそこから離れる時一緒に居てくれる人。,1.0
81,15294,何回同じような事言ってるんですか,0.0
64,5813,そんなこともわからんのか。,0.0
358,35,五輪のデモじゃなくてもデモ参加して金もらってたんだよね,1.0
548,225,こういうものからも社会構造が分かる。,1.0
260,34209,雑な誘導は逆効果です。,0.0
514,191,問題はそういう人たちを利用する輩ですね。,1.0
420,97,海外は日本と違って厳しく取り締まりが行われてるんだSNSも厳しいよね!!,1.0
487,164,時事ネタ風刺と毒が混ざってるタイプのジョーク。,1.0
91,16389,日本語わかりますか？,0.0
563,240,出てました。,1.0
545,222,責任取る必要がない言葉 言質を取られないような表現を使うことには長けているようです。,1.0
31,2327,フェミニストと大きく言うなら常識ない人=フェミニストってイメージがどんどん浸透するよ？,0.0
515,192,何時出るか、そもそも出るのか不明な一律給付を頼るとか有り得ませんね。,1.0
261,34211,すぐ嘘を、しかもすぐにバレる嘘を付くからお前ら支持されねえのよ,0.0
25,2319,イヤなら自分の国に帰ればいいのに。,0.0
26,2320,大丈夫？,0.0
447,124,要するに行動力がある人が成功する。,1.0
190,33903,なぜ彼が女性にモテなくて辛い人生を送っているのかというと、女性が悪いのではなく彼が彼だからに他ならない,0.0
83,15341,何もしなかったあなたのせいでしょうが！,0.0
369,46,もっと拡散されるべき。,1.0
311,34379,何でそうなる？,0.0
289,34301,俺たち日本人の恥であるこのようなネトウヨがいるから、ヘイトスピーチ厳罰化が必要なんだよな。,0.0
128,19614,その上で発言しろよ(＃｀皿´),0.0
612,289,考えが変わることは人間生きていれば常にありますし、個々人に「ここは譲れない」という線引きもあるでしょう。,1.0
324,1,は？,1.0
344,21,もっとキッチリ責任を負い、ケジメをつけて貰いたい。,1.0
575,252,合掌。,1.0
45,2655,具体的にどういった問題が起こるのか提示も出来ないなら、お前も幼稚であることに変わりがないのだから、自分で言っていることを体現しているとしか言えないと思うんだが…。,0.0
544,221,反日教育は近隣諸国条項とそれに従う政治家と官僚の影響です。,1.0
627,304,好きなものを無茶苦茶な理由で批判されて存在まで「犯罪につながる」とまで言われたら、そりゃ普通怒りますよね？,1.0
154,23670,個人的にくそなんちゃんらとかって言う言い回しが大嫌いです。,0.0
2,755,それも言い過ぎだろう。,0.0
618,295,それ、本当ならちゃんと抗議電話した方がいいですよ!,1.0
97,16418,アンケートとったの？,0.0
445,122,素敵なツイートありがとうございます,1.0
56,4763,東国原と橋本で芸人でもしたら？,0.0
427,104,なぜ大阪で維新が支持されているのか、そこから勉強することをお勧めします。,1.0
291,34318,こんな会話ありえないし、しても意味がない。,0.0
402,79,隣家から斧で何かをたたき壊す騒音が聞こえてきたのに～、通報も何もしない方が問題だと思うの～。,1.0
167,23991,「ようなもの」よって事実ではない単なる感想であるQ.E.D,0.0
182,33877,矛盾が多すぎで拾いきれないですね！！,0.0
292,34323,間違った情報を垂れ流すなよ。,0.0
610,287,子ども食堂が常態化してることを問題視してほしいですね。,1.0
79,15292,あなたの意志が弱いだけです。,0.0
22,2054,渡辺弁護士の鼻がスケベっぽくてエロいから隠しとけとか言われたら反発するだろ？,0.0
10,1290,哀れだな。,0.0
551,228,てっぺいさん,1.0
