,comment_sentence,label
134,法律作って掠め取る、きたない放送局め。,1.0
135,「関係ない」って怒ってるやろ。,1.0
136,新聞は権力の監視をするのだと誰が刷り込んだんだろう。,1.0
137,気のせいではないと思います。,1.0
138,挙句の果てに、今朝ニュース番組で「mRNAは危険というデマがSNSで拡散されている」との報道が。,1.0
139,付け加えるなら…,1.0
140,おはようございます素敵な成人の日になります様に,1.0
141,チヤホヤのメディアが情けない,1.0
142,忘れちゃダメなのが「内心の自由」を敢えて日本国憲法に明記したのは、江戸時代のキリスト教禁教令→明治時代の禁教の高札撤廃という「言葉のあやとまやかし」に終止符を打ったのが憲法19条だってこと。,1.0
143,マスクは何枚しようが、ウィルスや細菌は通過する。,1.0
144,先の衆議院選挙の結果には暗澹としました。,1.0
145,そんな奴は信用出来ない！,1.0
146,これよ,1.0
147,そこに低収入がプラスされるとどうにもならなくなります。,1.0
148,中曽根、竹下、その他多数の大物政治家を見逃して来た日本の司法や検察には最初から期待はしてません。,1.0
149,サンマって天才的なテレビタレントだと思うが、自分の影響力がどう及ぶのかまで考えてない。,1.0
150,でも、その矛盾を指摘されて「自分は今まで頑張ってきたのにひどい！」と被害者ぶるのはさすがに頂けませんね。,1.0
151,逆にお金ってないとホントに大変まずは稼ぐことってやはり大切ですね,1.0
152,ボロクソに言う世間に何の矛盾も感じることなく胡座をかいているのが太田。,1.0
153,子供は国の宝です,1.0
154,来年も引き続き仲良くさせてください,1.0
155,子どもにも通常のワクチンは受けさせてるよ。,1.0
156,多くの方にその内容を知って下さい。,1.0
157,謎理論すぎて草,1.0
158,永遠に改善しないで欲しい。,1.0
159,これはだれ？,1.0
160,ほんまコレやぞ。,1.0
161,飼犬ども、チンカス。。。,1.0
162,隣国に告げ口外交と批判されていたかと。,1.0
163,幼稚園・保育園から小・中・高・大や専門、留年や浪人、不登校の有無、職歴、雇用形態や職種、必要なら会社名や企業規模、入試形態まで聞く派です。,1.0
164,時事ネタ風刺と毒が混ざってるタイプのジョーク。,1.0
165,ローマは1日にしてならず、ですよね,1.0
166,そうなんだ！,1.0
167,自分も、学びたい,1.0
168,素晴らしい経済政策なのに、左側の一部の人にしか理解されないのが、もったいなさ過ぎますね。,1.0
169,ほんそれ。,1.0
170,かっこいいです,1.0
171,ツイッターは、関心があるテーマしか表示しないから、政治に無関心な層と交わることはない。,1.0
172,同感。,1.0
173,議員と言う役職の本来の仕事を知らないんだね,1.0
174,水素技術と利用を広めることはコスト面から理に適っていると思います。,1.0
175,罰を与えろ！,1.0
176,俺は世界映画ランキングなんかで一位をとったこともある映画のファンだが、それについて民衆はほとんど無関心だ。,1.0
177,いやいや、一握りの反日活動家でしょうね！。,1.0
178,戦争終わったようなもんでしょう？,1.0
179,ちなみに、この論法を使うと戦争は正しいことになってしまう。,1.0
180,男性が作ったシステムのもと男性が優遇されることで女性が不利益を被ってるんだよ?,1.0
181,思い込ませたら儲け物共感から伝播させたら其処から拡がるからその分、懐が暖まる訳だ尚現実。,1.0
182,北口は湾岸タワマンのようなニコニコ幸せそうな子育て勢、反対に南口は高齢者に半グレ夜職みたいなのばっか。,1.0
183,大家族じゃねえな。,1.0
184,どこのアメリカ人が日本人のために闘うのかな？,1.0
185,本当にソレな!ですね,1.0
186,支配してる世界を支配者が壊すのは自滅行為だからそれは有り得ないとのことです。,1.0
187,此処に枠沈っていう罠がなければ平和でしたわね,1.0
188,日本は弱いからアジアを地獄に貶め自ら敗戦国になった事を学習して下さい,1.0
189,イジメられた人ってのはね、力が手元にあっても使う覚悟がない人だからイジメられ続けるんだよ,1.0
190,小学生の自殺者が急に出てきたのは、向精神薬漬けにされているからです,1.0
191,問題はそういう人たちを利用する輩ですね。,1.0
192,何時出るか、そもそも出るのか不明な一律給付を頼るとか有り得ませんね。,1.0
193,あるならその根拠と事実を提示してください。,1.0
194,東京都足立区弘道に,1.0
195,だから話し合いも理解しあおうとするのも、無駄だなって。,1.0
196,こども食堂が増えてる日本、国は何をやっているのか。,1.0
197,私も不思議です。,1.0
198,信じているのでは？,1.0
199,そうやって小学校の頃から教え込まれるんだよ、この国では。,1.0
200,NOワクチンで入場規制になるのは大規模なイベントだけ。,1.0
201,人の動向を見てると、まだまだ恐怖がいっぱいいっぱいです。,1.0
202,ものすごーく共感です。,1.0
203,それ自由やない。,1.0
204,ワクチンは、異物薬治療薬ではない寧ろ、慎重派国は、因果は、心筋炎やしだけで、亡くなるわけやない差別よね？,1.0
205,②仕事以外のコミュニティに入る。,1.0
206,あ、それならオイラも現役いけます,1.0
207,まあ、共産主義なんて世界中で虐殺を引き起こして来たわけだしな。,1.0
208,知能は二の次。,1.0
209,みんな共犯者なのかと思ってましたけどね,1.0
210,今の日本に左翼などと呼べる勢力なんてほぼ居ない。,1.0
211,昔々の太古から馬鹿な愚民が圧倒的多数だったわけで、ガリレオさんの気持ちがわからないでもないです。,1.0
212,必要だったのは聞いてくれる人とそこから離れる時一緒に居てくれる人。,1.0
213,それを知らないはずはありませんよね？,1.0
214,自分で考えるということをしなかった結果ですね。,1.0
215,騒音被害。,1.0
216,自分は彼女達の生き様に敬意を払いますよ,1.0
217,野田さんは事実無根だと言ってますが、元暴力団員が事実という証拠はどこにありますか？,1.0
218,何でも海外の動きに合わせる必要はない。,1.0
219,先程プライドを捨てました。,1.0
220,そうでも無い気がします。,1.0
221,反日教育は近隣諸国条項とそれに従う政治家と官僚の影響です。,1.0
222,責任取る必要がない言葉 言質を取られないような表現を使うことには長けているようです。,1.0
223,ワクチン信じてる医者が結構いそう,1.0
224,2うるさいけど、オタクの性欲丸々詰め込んだ作品を公共でも楽しみたいというのはお気持ちじゃないのですかね,1.0
225,こういうものからも社会構造が分かる。,1.0
226,世田谷貧乏左翼です！,1.0
227,底辺が広すぎるんです。,1.0
228,てっぺいさん,1.0
229,いつも情報をありがとうございます,1.0
230,デマを流すにしても悪質過ぎる。,1.0
231,寿命縮めてもいる価値ないと思ったら逃げた方がいいですね,1.0
232,関関同立レベルで５割～６割は「推薦」で入学している。,1.0
233,池戸万作さん。笑笑,1.0
234,だからこそもっと大切に丁寧に言葉を扱いたい。,1.0
235,プライドの塊ですから、自分から謝ったり出来ませんよね。,1.0
236,そもそもですが基礎疾患によらず、ワクチン未接種により重症化したケースはどの程度あるのでしょう？,1.0
237,その団体に陽性者がいればバイオテロは真も、陽陰わからぬ中でバイオテロは過度な非難。,1.0
238,「皆無」です。,1.0
239,貧困は不治の病だって。,1.0
240,出てました。,1.0
241,これに対して経済評論家の渡邉哲也は「人殺し！見捨てるのか？」というスローガンを掲げていた。,1.0
242,医師の方がみれば死んでる体と分かります子孫を助ける為降りてきてくれましたがある者達にずっと狙われ酷い目にあってます,1.0
243,中学と高校と大学と就職と出世で下駄を穿かされているのに「“女を許せない”がやめられない」,1.0
244,分かりやすく言うと、大義名分さえ作ってしまえば人殺しが善になるってこと。,1.0
245,それが韓国という国のあり方なのですね,1.0
246,正しい行動があってこそ結果も出せますね,1.0
247,言っていいでしょう。,1.0
248,役に立たなかった!,1.0
249,こういう話に東大京大(特に東大)を引き合いに出して「東大だけどダメな人」的な言い方をするのよく聞くけど好きじゃない。,1.0
250,Maica_n ちゃんの Hanakoさん、届いて。,1.0
251,でも何とも言えない閉塞感が漂うと思う。,1.0
252,合掌。,1.0
253,いくら説明しても無理それは既に治療が必要な洗脳されてる脳みそだと思います,1.0
254,黒船は戻りすぎでしょ。,1.0
255,未だに、安倍晋三氏をボロカスにしないと気が済まない。,1.0
256,さすがミソジニー/アンチフェミニズム界の上杉隆だ,1.0
257,馬鹿にされてるだけ。,1.0
258,もう言っている事が無茶苦茶、支離滅裂ですね。,1.0
259,何気ない夫婦や親子の幸せなツイートがああいう連中には当て付けや嫌がらせに感じるだけなのですおはようと挨拶されただけで恋愛感情を抱かれてると思いこむストーカーと同じぐらい頭かメンタルがおかしいだけ(  °ω°),1.0
260,減らした分増えるわけでもないなら働く人は歓迎するしかないね。,1.0
261,あちら側は、極端に変態も多いですしね。,1.0
262,"ジョージさんのツイートでいつも""言葉""を学んでます。",1.0
263,あとリプが,1.0
264,やるかやらないかだけですね,1.0
265,モテしか気にしてないその呪いを解くのは、フェミ魔女！なんて語りのボカロPやるか,1.0
266,告発者はさっさと吊るされますが、黙っていてもどんどん食べられます。,1.0
267,日本人差別に気付かない日本人が多過ぎるのと、似非意識高い系リベラルバカ、ど左翼、バカタレ左派が、声高に日本人差別してる感あります。,1.0
268,立憲民主主義の国である以上、当たり前のことだ。,1.0
269,表現を規制する方向ではなく、正しい情報を別に発信する方法が妥当だと考えます。,1.0
270,フランスで食○事件を起こした犯人(日本人)も、幼少期に性的なモノを一切禁じられたから、それで性癖が歪んだって、本人が言ってたもん。,1.0
271,これ以上国民を苦しめるなよ！,1.0
272,静香さん、バカは相手にするな！,1.0
273,学歴あって年収が中の上やや上流から上の方々の多くが極度のコロメ脳コロメ脳から、脱却できない,1.0
274,学歴よりもコミュニケーションとれるか、が一番みたいだった。,1.0
275,それを言わずに話を違う方向に持っていNHK、すぐに騙される国民。,1.0
276,自ら話し合いの場から逃げる。,1.0
277,そうですね、薬害…一番しっくりきます。,1.0
278,新たなワクチン接種ではなく、カテゴリーを５類に変更することが先決では…,1.0
279,そう思う時有るよ。,1.0
280,ネトウヨはアメリカ共和党の下僕ですから、バイデン政権に対しては騒いでもいいと思いますけど、やはり日米安保が金科玉条としてその上に来るようでして…,1.0
281,成長できないのも、高税率も、すべて多すぎる高齢者むけ社会保障に起因しています。,1.0
282,百年の恋も覚めます。,1.0
283,日本で一番まともな民放と思われるテレ東の唯一の問題点は、パックンと池上を重用することですね。,1.0
284,好きで路上生活してる訳じゃない。,1.0
285,日本はそんな女性の国じゃないぞ。,1.0
286,まさに漢って感じです。,1.0
287,子ども食堂が常態化してることを問題視してほしいですね。,1.0
288,我々日本人は農耕民族。,1.0
289,考えが変わることは人間生きていれば常にありますし、個々人に「ここは譲れない」という線引きもあるでしょう。,1.0
290,発症時期や病前の社会適応、知的能力、発達特性、見込まれる支援などなど、得られる情報は沢山あり、診察時に共有できる話題が見つかることも。,1.0
291,まあ、若い女性だとキモいと感じるより、潔癖症すぎて理解できないんでしょうね。,1.0
292,実情がバレるまでポルポトを擁護したり文革を礼賛してた連中と同根でしょうねえ・・・,1.0
293,なるほどな。,1.0
294,昔の戦国武将や大名だって新しい文化に手を出せば今で言うオタクですよね？,1.0
295,それ、本当ならちゃんと抗議電話した方がいいですよ!,1.0
296,エロでもなんでもないものをいやらしいと撤去されるのがいやなんだよ。,1.0
297,多くの日本人って何？,1.0
298,多数派仕事に夢中、恋愛に夢中、遊びに夢中浸潤は進行し、この間の衆院選では、共産党への投票率は、7.5%もあったそう。,1.0
299,パクツイ乙,1.0
300,もし「性欲がある全ての人間は性犯罪者予備軍である」と言うのなら、その理屈は合っている。,1.0
301,問題なのはそこに戦略があるかどうかだと思います。,1.0
302,アメリカのセレブ紹介番組になっちゃうなｗ,1.0
303,社会生活が煩わしい親族と関わりたくないから世捨てが気楽住所があると、税金や借金の取り立てが来るし、住所は無い方が気楽こんな方々にとっては、生活保護が迷惑だったりしますから、オナニーにならないよう頑張ってください,1.0
304,好きなものを無茶苦茶な理由で批判されて存在まで「犯罪につながる」とまで言われたら、そりゃ普通怒りますよね？,1.0
305,自分の都合でずる賢く周りの顔色を窺い自説を曲げる奴は腹の底でいつ裏切るか分からない,1.0
306,まったくもう?,1.0
307,自己愛者、国の問題ではない。,1.0
308,沖縄や本土に米軍の必要性を感じない、問題は基地に関わり生計を立てている人達の『稼ぎ』だ。,1.0
309,本当に貧しいか、確認しに街を歩いて見たらいいんじゃ？,1.0
310,おめえが目に入れてんだよ,1.0
311,まあネトウヨだからしゃうがないぞ。,1.0
312,知識はあっても知恵がないんですよ。,1.0
313,こういう事前の見回りと確認が悪質な犯罪を防ぐんだなぁ。,1.0
314,何をもって右翼、左翼なのか、歴史や国によってバラバラです。,1.0
315,日本はそう行った状況で余裕がある国民がいません。,1.0
316,手厚くするからラッキー！,1.0
317,日本国内でも感染者より停泊中の弁当の方が大きなニュースになってたし、ご担当者様、お疲れさまです。,1.0
318,狩猟民族の1頭売ったら幾ら、楽して沢山売れば儲かるとは違う。,1.0
319,これは本当に今からでもいいからやめてほしい。,1.0
320,元々「やり返して来ない」という前提の元にイジメやってるわけだしな力の有無はあんまり関係無いのでは,1.0
321,休みは欲しいけど…たくさんは欲しくない…(´；ω；`),1.0
322,残念ながら日本の有権者の多くはそんな事何一つ理解していません。,1.0
